sentence1,sentence2,similarity
She learned to ride a motorcycle before she could drive a car.,Her motorcycle had a vintage charm that turned heads.,0.6523606777191162
She learned to ride a motorcycle before she could drive a car.,The motorcycle flew over the ramp in a perfect arc.,0.41430366039276123
She learned to ride a motorcycle before she could drive a car.,He kept a miniature motorcycle model on his desk.,0.35723060369491577
She learned to ride a motorcycle before she could drive a car.,The motorcycle’s paint job reflected the desert sun.,0.37426263093948364
She learned to ride a motorcycle before she could drive a car.,She used her motorcycle to commute every day.,0.7222980260848999
She learned to ride a motorcycle before she could drive a car.,A rider popped a wheelie on his motorcycle downtown.,0.41251564025878906
She learned to ride a motorcycle before she could drive a car.,The motorcycle chain needed to be tightened.,0.4074486792087555
She learned to ride a motorcycle before she could drive a car.,His motorcycle gloves smelled like oil and leather.,0.3366602659225464
She learned to ride a motorcycle before she could drive a car.,The motorcycle tire left a streak on the gravel.,0.3525456190109253
She learned to ride a motorcycle before she could drive a car.,She built her motorcycle from scratch.,0.691362738609314
She learned to ride a motorcycle before she could drive a car.,He heard a motorcycle rumbling in the distance.,0.46257731318473816
She learned to ride a motorcycle before she could drive a car.,The motorcycle hugged every curve of the winding road.,0.414571613073349
She learned to ride a motorcycle before she could drive a car.,Her motorcycle was faster than it looked.,0.712806761264801
She learned to ride a motorcycle before she could drive a car.,They raced their motorcycles across the salt flats.,0.3721450865268707
She learned to ride a motorcycle before she could drive a car.,"The motorcycle disappeared over the hill, leaving only dust behind.",0.3500508666038513
"The old motorcycle still runs, though it rattles like a skeleton.",He bought his first motorcycle at the age of eighteen.,0.4674695134162903
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle sped past the traffic with a deafening roar.,0.4689491391181946
"The old motorcycle still runs, though it rattles like a skeleton.",She learned to ride a motorcycle before she could drive a car.,0.39565083384513855
"The old motorcycle still runs, though it rattles like a skeleton.","The old motorcycle still runs, though it rattles like a skeleton.",1.0000001192092896
"The old motorcycle still runs, though it rattles like a skeleton.",They went on a cross-country motorcycle trip last summer.,0.4330696165561676
"The old motorcycle still runs, though it rattles like a skeleton.",A black motorcycle stood parked outside the diner.,0.34251803159713745
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle leaned sharply as he turned the corner.,0.3211691379547119
"The old motorcycle still runs, though it rattles like a skeleton.",His dream was to ride a motorcycle along the Pacific Coast Highway.,0.3232648968696594
"The old motorcycle still runs, though it rattles like a skeleton.",The sound of the motorcycle echoed through the canyon.,0.4725338816642761
"The old motorcycle still runs, though it rattles like a skeleton.",She revved the motorcycle and disappeared into the mist.,0.338661253452301
"The old motorcycle still runs, though it rattles like a skeleton.",That motorcycle is custom-built for racing.,0.567417562007904
"The old motorcycle still runs, though it rattles like a skeleton.",He wore a leather jacket to match his motorcycle.,0.3725683093070984
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle skidded slightly on the wet pavement.,0.4098659157752991
"The old motorcycle still runs, though it rattles like a skeleton.",A sleek red motorcycle caught everyone's attention.,0.4252128005027771
"The old motorcycle still runs, though it rattles like a skeleton.",They rode the motorcycle through winding mountain roads.,0.4464356303215027
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle’s engine purred like a content cat.,0.49013471603393555
"The old motorcycle still runs, though it rattles like a skeleton.",He fell off the motorcycle but walked away unhurt.,0.31911736726760864
"The old motorcycle still runs, though it rattles like a skeleton.",She prefers a motorcycle over a car any day.,0.4095456004142761
"The old motorcycle still runs, though it rattles like a skeleton.",A gang of motorcycle riders roared into town.,0.34312355518341064
"The old motorcycle still runs, though it rattles like a skeleton.",His motorcycle license had just arrived in the mail.,0.3340300917625427
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle had flame decals down the side.,0.4529489278793335
"The old motorcycle still runs, though it rattles like a skeleton.",There was a motorcycle parked in every driveway.,0.44790178537368774
"The old motorcycle still runs, though it rattles like a skeleton.",He sold his motorcycle to pay for college.,0.3411884903907776
"The old motorcycle still runs, though it rattles like a skeleton.",A loud motorcycle backfired outside the window.,0.4469979405403137
"The old motorcycle still runs, though it rattles like a skeleton.",She rode the motorcycle barefoot across the desert.,0.3172745704650879
"The old motorcycle still runs, though it rattles like a skeleton.",The vintage motorcycle was worth a small fortune.,0.5842900276184082
"The old motorcycle still runs, though it rattles like a skeleton.",He kept his motorcycle polished to a mirror shine.,0.3764859437942505
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle club held weekly meetups downtown.,0.22774630784988403
"The old motorcycle still runs, though it rattles like a skeleton.",They repaired the motorcycle together in the garage.,0.39514070749282837
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle helmet was decorated with stickers.,0.36026060581207275
"The old motorcycle still runs, though it rattles like a skeleton.",That motorcycle can go from 0 to 60 in four seconds.,0.5433685779571533
"The old motorcycle still runs, though it rattles like a skeleton.",He designed his own electric motorcycle prototype.,0.4340616464614868
"The old motorcycle still runs, though it rattles like a skeleton.",The stolen motorcycle was found abandoned in the woods.,0.38412028551101685
"The old motorcycle still runs, though it rattles like a skeleton.",I saw a dog riding in the sidecar of a motorcycle.,0.37651580572128296
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle rumbled as she turned the key.,0.42476582527160645
"The old motorcycle still runs, though it rattles like a skeleton.","It was his father's old motorcycle, restored to glory.",0.604975700378418
"The old motorcycle still runs, though it rattles like a skeleton.",A motorcycle zipped between lanes on the freeway.,0.3365526795387268
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle’s headlight lit up the foggy road.,0.36093220114707947
"The old motorcycle still runs, though it rattles like a skeleton.",She received a motorcycle as a graduation gift.,0.4033327102661133
"The old motorcycle still runs, though it rattles like a skeleton.",The motorcycle shop had a wall of shiny helmets.,0.368807852268219
"The old motorcycle still runs, though it rattles like a skeleton.",He bought a new motorcycle jacket with reinforced padding.,0.3623272776603699
"The old motorcycle still runs, though it rattles like a skeleton.",The roar of the motorcycle startled the cat.,0.3782671391963959
"The old motorcycle still runs, though it rattles like a skeleton.",She dreamed of traveling Europe on a motorcycle.,0.28765925765037537
"The old motorcycle still runs, though it rattles like a skeleton.",A child pointed excitedly at the bright yellow motorcycle.,0.34538474678993225
